1.045144e-01 -8.931475e-01 -4.374520e-01
-2.680151e-02 -7.012133e-01 -7.124476e-01
1.554388e-01 -8.693627e-01 -4.690920e-01
7.137874e-01 -4.927543e-01 -4.976954e-01
6.140714e-01 6.899044e-02 7.862294e-01
-4.787604e-01 -8.022234e-01 3.566875e-01
-3.918935e-01 8.242941e-01 -4.086057e-01
-7.682466e-02 -2.456173e-01 9.663178e-01
-8.286096e-01 -3.580643e-01 4.303442e-01
-6.237255e-01 -7.728615e-01 1.168403e-01
9.542871e-02 6.693121e-01 7.368275e-01
3.944574e-01 7.278621e-01 5.609101e-01
5.744301e-02 7.139205e-01 6.978666e-01
-9.596561e-01 -2.484183e-01 -1.317139e-01
-8.929401e-01 -2.472841e-03 -4.501686e-01
-6.098267e-01 -4.065338e-01 6.803247e-01
-1.938946e-02 8.282468e-01 5.600280e-01
6.111005e-01 7.762561e-01 -1.548635e-01
-7.878457e-01 -2.694593e-01 -5.537967e-01
6.028846e-02 9.872211e-01 1.475124e-01
-3.428190e-01 -4.627607e-01 8.175131e-01
9.961775e-01 -8.136297e-02 -3.178610e-02
9.412439e-01 -3.371207e-01 2.023826e-02
9.157872e-01 -4.251581e-02 -3.994073e-01
-7.972012e-01 3.020953e-02 -6.029574e-01
4.692453e-01 3.081467e-01 -8.275594e-01
-3.107521e-01 5.436839e-01 7.796416e-01
3.165840e-01 4.136684e-01 8.536118e-01
-8.357338e-01 -5.134465e-01 -1.947348e-01
-3.364256e-01 8.568813e-01 3.906050e-01
-5.891173e-01 -4.702097e-01 -6.571481e-01
-8.059249e-01 4.283925e-01 4.086134e-01
-9.753544e-01 1.904137e-01 1.114739e-01
-9.410514e-01 -1.675809e-01 2.938348e-01
4.456130e-01 2.520573e-01 -8.590089e-01
2.131869e-01 9.556406e-01 -2.032301e-01
-1.830409e-01 8.128933e-01 5.529019e-01
-5.477756e-01 6.929890e-01 -4.687304e-01
9.188207e-01 -2.119189e-01 -3.329549e-01
-7.365251e-01 -4.307669e-01 5.215080e-01
4.912005e-01 4.130860e-01 -7.668651e-01
-8.401870e-01 4.229409e-01 3.394212e-01
9.631306e-01 -2.067290e-01 -1.721704e-01
-7.426611e-01 6.520321e-01 1.526717e-01
3.542426e-01 -7.601634e-01 -5.446685e-01
7.611488e-02 6.256129e-01 -7.764116e-01
-5.797194e-01 8.140994e-01 3.417064e-02
-2.890715e-02 5.604946e-01 8.276534e-01
-1.431157e-01 5.470135e-01 -8.247994e-01
-8.402520e-01 2.359945e-01 -4.881427e-01
7.003005e-01 6.000895e-01 3.866158e-01
-8.592334e-01 2.984038e-01 -4.155395e-01
-8.631969e-01 -4.735179e-01 -1.751338e-01
-2.369753e-01 9.690608e-01 -6.902031e-02
2.336898e-01 -4.314347e-01 8.713514e-01
2.174276e-01 -6.907490e-01 6.896311e-01
-5.104199e-01 -8.565630e-01 -7.596973e-02
-4.696891e-01 2.735734e-01 8.393746e-01
-2.947548e-02 7.948012e-01 -6.061536e-01
4.814381e-01 -8.551377e-01 -1.922419e-01
-8.712322e-01 4.874064e-01 5.821983e-02
2.708770e-01 9.544468e-01 1.251278e-01
3.798254e-02 7.547401e-01 6.549234e-01
2.346658e-01 8.849113e-01 4.023231e-01
-7.022388e-01 5.014656e-01 -5.053642e-01
-2.534506e-01 2.924767e-01 9.220738e-01
5.584477e-02 -2.504298e-01 9.665228e-01
-2.724153e-01 9.411651e-01 1.999956e-01
-3.946147e-01 9.500357e-02 9.139221e-01
-5.188770e-01 -7.674628e-01 -3.765201e-01
3.459409e-02 -5.140822e-02 9.980784e-01
-7.865328e-01 1.903943e-02 -6.172549e-01
6.869962e-02 -1.943478e-01 9.785240e-01
-2.423042e-01 9.436952e-01 2.252290e-01
-5.764750e-01 7.660278e-01 2.843905e-01
-5.885529e-01 -3.783788e-01 7.144474e-01
1.309447e-02 -8.743329e-01 -4.851500e-01
-8.978293e-01 -2.631485e-01 -3.530657e-01
-7.671674e-01 -6.390817e-01 5.503402e-02
-4.657874e-01 -3.056864e-01 -8.304204e-01
2.620131e-01 -5.715443e-01 -7.776157e-01
7.006702e-01 -6.844477e-01 -2.014759e-01
-9.795978e-01 1.554169e-01 -1.274115e-01
-7.532424e-01 -3.509924e-01 5.562645e-01
-8.842094e-01 5.417874e-02 4.639380e-01
-5.158545e-01 9.009110e-02 -8.519259e-01
5.286378e-01 3.721053e-01 7.629415e-01
5.034112e-01 -8.289909e-01 -2.436211e-01
-5.301950e-01 -6.894722e-01 4.934788e-01
8.850708e-01 1.860669e-01 -4.266483e-01
6.414849e-01 7.398056e-01 -2.029404e-01
1.967345e-01 -7.986565e-01 5.687208e-01
-4.316778e-01 -1.496507e-01 -8.895274e-01
-9.936376e-02 -7.263927e-01 -6.800592e-01
6.664885e-01 4.499910e-01 -5.943914e-01
-5.919375e-01 -6.749096e-01 4.405758e-01
-6.843164e-01 -7.287854e-01 2.414520e-02
-3.897025e-01 2.203719e-01 8.941857e-01
8.809560e-01 -4.259854e-01 -2.060411e-01
3.832501e-01 -8.691346e-01 -3.126091e-01
8.356252e-01 3.678329e-01 4.079578e-01
-1.272190e-02 9.994484e-01 3.067791e-02
-4.262277e-01 -8.631213e-01 -2.708349e-01
6.656001e-01 3.399008e-01 6.644124e-01
-5.313636e-01 -9.644786e-02 8.416356e-01
7.375796e-01 -5.315561e-01 4.164426e-01
-6.827116e-01 -6.715147e-01 2.880500e-01
4.285921e-01 8.730878e-01 2.324359e-01
7.182319e-01 -4.981728e-01 -4.857641e-01
9.290831e-01 3.484130e-01 -1.241486e-01
-3.575351e-01 5.357419e-01 -7.649505e-01
2.533906e-01 -7.267246e-01 6.384862e-01
-8.578399e-02 9.445857e-01 -3.168581e-01
-8.651038e-01 -2.791073e-01 4.167667e-01
3.108548e-01 3.913763e-01 8.661373e-01
